block_number,adv_stake_percent,inflation_rate,start_staked_percent,bonded_percent
383000000,24.999982166148282,1,25,10
384000000,24.99998141499624,1,25,10
385000000,24.999981589734794,1,25,10
386000000,24.999981501886968,1,25,10
387000000,24.999982089894782,1,25,10
388000000,24.99998276560266,1,25,10
389000000,24.999982750132247,1,25,10
390000000,24.999981527531467,1,25,10
391000000,24.99998126806738,1,25,10
392000000,24.99998109093519,1,25,10
393000000,24.999981632412766,1,25,10
394000000,24.99998099493988,1,25,10
395000000,24.999980264061197,1,25,10
396000000,24.999980282363705,1,25,10
397000000,24.99997962021171,1,25,10
398000000,24.999980120915353,1,25,10
399000000,24.99998018915309,1,25,10
400000000,24.999979551365843,1,25,10
401000000,24.99998022650377,1,25,10
402000000,24.999979838320456,1,25,10
403000000,24.999979343010605,1,25,10
404000000,24.999979922273337,1,25,10
405000000,24.999979959087028,1,25,10
406000000,24.9999798319115,1,25,10
407000000,24.99997955880112,1,25,10
408000000,24.99997937076967,1,25,10
409000000,24.999979198364038,1,25,10
410000000,24.999979164937418,1,25,10
411000000,24.999979395383008,1,25,10
412000000,24.99997953523642,1,25,10
413000000,24.999979395736187,1,25,10
414000000,24.999979105179108,1,25,10
415000000,24.9999789850984,1,25,10
416000000,24.999979646903707,1,25,10
417000000,24.99997987766685,1,25,10
418000000,24.999980566002485,1,25,10
419000000,24.99998004358949,1,25,10
420000000,24.99997904623146,1,25,10
421000000,24.99997925045866,1,25,10
422000000,24.999979890743553,1,25,10
423000000,24.999980742236502,1,25,10
424000000,24.9999806303529,1,25,10
425000000,24.999979840640165,1,25,10
426000000,24.99998029008425,1,25,10
427000000,24.999980078659316,1,25,10
428000000,24.999980532268196,1,25,10
429000000,24.999981177432936,1,25,10
430000000,24.999980851774833,1,25,10
431000000,24.999980661606543,1,25,10
432000000,24.999980317970966,1,25,10
433000000,24.999979973527385,1,25,10
434000000,24.999980366154144,1,25,10
435000000,24.99998053715463,1,25,10
436000000,24.999980373316717,1,25,10
437000000,24.999981030473712,1,25,10
438000000,24.99998035146009,1,25,10
439000000,24.999981332959994,1,25,10
440000000,24.999980392151812,1,25,10
441000000,24.999980859421324,1,25,10
442000000,24.9999791212474,1,25,10
443000000,24.9999792286313,1,25,10
444000000,24.999979129424464,1,25,10
445000000,24.9999795191601,1,25,10
446000000,24.999979295197864,1,25,10
447000000,24.999979668046365,1,25,10
448000000,24.99997945503528,1,25,10
449000000,24.999979810610203,1,25,10
450000000,24.999979993987125,1,25,10
451000000,24.999979888636574,1,25,10
452000000,24.999980000667147,1,25,10
453000000,24.999979893693464,1,25,10
454000000,24.99998043163538,1,25,10
455000000,24.999980274661745,1,25,10
456000000,24.999980611062956,1,25,10
457000000,24.99998035658953,1,25,10
458000000,24.999979560494477,1,25,10
459000000,24.999980125995673,1,25,10
460000000,24.999979336856022,1,25,10
461000000,24.999978757873492,1,25,10
462000000,24.999978342798066,1,25,10
463000000,24.999979299003936,1,25,10
464000000,24.99997918921312,1,25,10
465000000,24.99997854632826,1,25,10
466000000,24.999978427188566,1,25,10
467000000,24.99997903152508,1,25,10
468000000,24.999978658991306,1,25,10
469000000,24.999978623025214,1,25,10
470000000,24.999978487551207,1,25,10
471000000,24.999978119954243,1,25,10
472000000,24.999977852148028,1,25,10
473000000,24.999977591040285,1,25,10
474000000,24.999977509560953,1,25,10
475000000,24.999977787180057,1,25,10
476000000,24.99997802116341,1,25,10
477000000,24.999977940057093,1,25,10
478000000,24.999979096543168,1,25,10
479000000,24.99997846270865,1,25,10
480000000,24.99997893997428,1,25,10
481000000,24.999978668757308,1,25,10
482000000,24.99997887883163,1,25,10
483000000,24.99997884536062,1,25,10
484000000,24.999978494545637,1,25,10
485000000,24.9999784084158,1,25,10
486000000,24.999978933404137,1,25,10
487000000,24.999978976753543,1,25,10
488000000,24.99997882880578,1,25,10
489000000,24.999978928937878,1,25,10
490000000,24.999978519953117,1,25,10
491000000,24.99997880351997,1,25,10
492000000,24.999978481590944,1,25,10
493000000,24.99997881855939,1,25,10
494000000,24.99997901873608,1,25,10
495000000,24.99997968129778,1,25,10
496000000,24.99998004480357,1,25,10
497000000,24.99997959991966,1,25,10
498000000,24.99998044042599,1,25,10
499000000,24.999980585235352,1,25,10
